# Created by CS-Studio Data Browser
# 
# Start Time : 2022-02-03 10:24:24.852
# End Time   : 2022-02-26 14:19:50.934
# Source     : Optimized Archived Data
# Desired Value Count: 10000.0
# Format     : Decimal (2 digits)
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: HAD:STS:GAS:measure0
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure1
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure2
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure3
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure4
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure5
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 

# Time	HAD:STS:GAS:measure0 Value	HAD:STS:GAS:measure1 Value	HAD:STS:GAS:measure2 Value	HAD:STS:GAS:measure3 Value	HAD:STS:GAS:measure4 Value	HAD:STS:GAS:measure5 Value
2022-02-15 16:08:20.000	374.66	41.74	199.99	200.00	2.00	2.00
2022-02-15 16:11:40.000	381.23	42.54	200.00	200.00	2.00	2.00
2022-02-15 16:15:00.000	389.04	43.23	200.01	200.01	2.00	2.00
2022-02-15 16:18:20.000	389.73	43.24	200.00	200.00	2.00	2.00
2022-02-15 16:21:40.000	364.68	40.73	199.98	200.01	2.00	2.00
2022-02-15 16:25:00.000	380.70	42.47	200.01	199.98	2.00	2.00
2022-02-15 16:28:20.000	375.90	41.84	200.00	200.01	2.00	2.00
2022-02-15 16:31:40.000	375.93	41.51	199.99	199.99	2.00	2.00
2022-02-15 16:35:00.000	384.66	42.60	200.00	200.01	2.00	2.00
2022-02-15 16:38:20.000	377.54	41.99	199.99	200.00	2.00	2.00
2022-02-15 16:41:40.000	368.46	40.82	199.99	200.01	2.00	2.00
2022-02-15 16:45:00.000	374.69	41.86	200.00	200.00	2.00	2.00
2022-02-15 16:48:20.000	362.24	40.20	200.00	200.01	2.00	2.00
2022-02-15 16:51:40.000	372.35	41.29	200.01	199.99	2.00	2.00
2022-02-15 16:55:00.000	381.28	42.29	199.98	200.01	2.00	2.00
2022-02-15 16:58:20.000	385.35	42.71	200.01	199.98	2.00	2.00
2022-02-15 17:01:40.000	370.01	41.34	200.00	200.00	2.00	2.00
2022-02-15 17:05:00.000	370.48	41.03	199.99	200.00	2.00	2.00
2022-02-15 17:08:20.000	383.53	42.68	200.00	200.01	2.00	2.00
2022-02-15 17:11:40.000	375.82	41.59	199.99	200.00	2.00	2.00
2022-02-15 17:15:00.000	364.74	40.43	200.01	199.99	2.00	2.00
2022-02-15 17:18:20.000	368.97	41.17	200.01	200.01	2.00	2.00
2022-02-15 17:21:40.000	375.02	41.61	200.02	200.00	2.00	2.00
2022-02-15 17:25:00.000	368.97	41.12	199.99	200.00	2.00	2.00
2022-02-15 17:28:20.000	372.49	41.50	200.00	200.00	2.00	2.00
2022-02-15 17:31:40.000	373.63	41.52	199.99	200.01	2.00	2.00
2022-02-15 17:35:00.000	373.84	41.68	199.99	200.02	2.00	2.00
2022-02-15 17:38:20.000	380.79	42.37	200.00	199.99	2.00	2.00
2022-02-15 17:41:40.000	360.16	40.07	199.99	200.01	2.00	2.00
2022-02-15 17:45:00.000	375.45	41.44	200.01	199.99	2.00	2.00
2022-02-15 17:48:20.000	377.79	42.13	200.00	200.00	2.00	2.00
2022-02-15 17:51:40.000	380.79	42.19	200.02	199.99	2.00	2.00
2022-02-15 17:55:00.000	388.82	43.33	200.00	200.01	2.00	2.00
2022-02-15 17:58:20.000	384.70	42.77	200.00	199.99	2.00	2.00
2022-02-15 18:01:40.000	399.31	44.43	200.00	200.00	2.00	2.00
2022-02-15 18:05:00.000	387.42	42.98	200.01	200.00	2.00	2.00
2022-02-15 18:08:20.000	378.15	42.09	199.99	200.01	2.00	2.00
2022-02-15 18:11:40.000	373.57	41.57	200.00	200.01	2.00	2.00
2022-02-15 18:15:00.000	367.00	40.62	200.02	199.99	2.00	2.00
2022-02-15 18:18:20.000	380.89	42.37	200.01	200.04	2.00	2.00
2022-02-15 18:21:40.000	377.14	41.74	200.02	200.00	2.00	2.00
2022-02-15 18:25:00.000	368.84	41.01	200.00	200.00	2.00	2.00
2022-02-15 18:28:20.000	380.02	42.20	199.98	200.01	2.00	2.00
2022-02-15 18:31:40.000	369.58	41.15	200.02	200.01	2.00	2.00
2022-02-15 18:35:00.000	371.58	41.32	200.02	200.00	2.00	2.00
2022-02-15 18:38:20.000	373.46	41.39	199.98	199.99	2.00	2.00
2022-02-15 18:41:40.000	382.71	42.57	200.00	200.00	2.00	2.00
2022-02-15 18:45:00.000	375.78	41.79	200.00	200.00	2.00	2.00
2022-02-15 18:48:20.000	372.37	41.31	200.00	200.00	2.00	2.00
2022-02-15 18:51:40.000	376.13	41.79	200.01	200.00	2.00	2.00
2022-02-15 18:55:00.000	372.54	41.38	200.00	200.00	2.00	2.00
2022-02-15 18:58:20.000	366.60	40.80	200.00	200.02	2.00	2.00
2022-02-15 19:01:40.000	373.92	41.52	200.00	200.01	2.00	2.00
2022-02-15 19:05:00.000	372.68	41.36	200.00	200.03	2.00	2.00
2022-02-15 19:08:20.000	372.11	41.27	199.99	200.00	2.00	2.00
2022-02-15 19:11:40.000	370.13	41.18	200.00	200.00	2.00	2.00
2022-02-15 19:15:00.000	379.92	42.27	199.97	200.01	2.00	2.00
2022-02-15 19:18:20.000	372.10	41.05	200.00	200.02	2.00	2.00
2022-02-15 19:21:40.000	380.42	42.29	200.01	200.02	2.00	2.00
2022-02-15 19:25:00.000	375.52	41.93	200.00	200.00	2.00	2.00
2022-02-15 19:28:20.000	369.70	40.95	200.01	200.02	2.00	2.00
2022-02-15 19:31:40.000	373.57	41.68	200.00	200.02	2.00	2.00
2022-02-15 19:35:00.000	370.05	41.23	200.00	200.01	2.00	2.00
2022-02-15 19:38:20.000	378.65	42.04	199.99	200.00	2.00	2.00
2022-02-15 19:41:40.000	368.29	40.61	200.00	199.99	2.00	2.00
2022-02-15 19:45:00.000	382.28	42.38	200.01	200.00	2.00	2.00
2022-02-15 19:48:20.000	372.24	41.47	200.01	200.00	2.00	2.00
2022-02-15 19:51:40.000	381.55	42.30	199.99	200.01	2.00	2.00
2022-02-15 19:55:00.000	370.64	41.16	199.99	199.99	2.00	2.00
2022-02-15 19:58:20.000	368.89	40.75	199.99	200.02	2.00	2.00
2022-02-15 20:01:40.000	374.70	41.40	199.99	200.00	2.00	2.00
2022-02-15 20:05:00.000	368.19	40.77	200.01	200.00	2.00	2.00
2022-02-15 20:08:20.000	371.40	41.23	199.98	200.02	2.00	2.00
2022-02-15 20:11:40.000	368.07	40.96	199.99	200.00	2.00	2.00
2022-02-15 20:15:00.000	369.55	41.06	200.00	199.99	2.00	2.00
2022-02-15 20:18:20.000	375.70	41.87	199.99	200.01	2.00	2.00
2022-02-15 20:21:40.000	379.13	42.62	200.00	200.01	2.00	2.00
2022-02-15 20:25:00.000	378.06	42.03	200.00	200.00	2.00	2.00
2022-02-15 20:28:20.000	374.62	41.54	200.00	200.02	2.00	2.00
2022-02-15 20:31:40.000	380.38	42.64	199.99	200.02	2.00	2.00
2022-02-15 20:35:00.000	379.81	42.31	199.98	200.00	2.00	2.00
2022-02-15 20:38:20.000	383.41	42.41	199.99	199.99	2.00	2.00
2022-02-15 20:41:40.000	378.31	41.91	200.01	199.99	2.00	2.00
2022-02-15 20:45:00.000	374.85	41.55	200.02	200.03	2.00	2.00
2022-02-15 20:48:20.000	367.13	40.57	200.02	199.99	2.00	2.00
2022-02-15 20:51:40.000	382.19	42.31	199.99	199.98	2.00	2.00
2022-02-15 20:55:00.000	368.80	41.28	199.97	200.00	2.00	2.00
2022-02-15 20:58:20.000	364.70	40.47	199.98	200.00	2.00	2.00
2022-02-15 21:01:40.000	382.35	42.57	200.00	199.99	2.00	2.00
2022-02-15 21:05:00.000	382.34	42.40	200.01	200.03	2.00	2.00
2022-02-15 21:08:20.000	387.24	42.96	199.99	199.99	2.00	2.00
2022-02-15 21:11:40.000	372.41	41.35	199.99	200.02	2.00	2.00
2022-02-15 21:15:00.000	374.25	41.70	199.99	200.00	2.00	2.00
2022-02-15 21:18:20.000	369.94	41.24	199.99	200.00	2.00	2.00
2022-02-15 21:21:40.000	375.28	41.80	200.01	200.02	2.00	2.00
2022-02-15 21:25:00.000	376.94	41.91	200.01	199.99	2.00	2.00
2022-02-15 21:28:20.000	383.75	42.77	200.00	199.99	2.00	2.00
2022-02-15 21:31:40.000	380.13	42.05	199.98	200.02	2.00	2.00
2022-02-15 21:35:00.000	367.04	40.69	199.99	199.98	2.00	2.00
2022-02-15 21:38:20.000	364.47	40.22	200.00	200.01	2.00	2.00
2022-02-15 21:41:40.000	383.09	42.47	200.01	200.01	2.00	2.00
2022-02-15 21:45:00.000	378.74	42.02	200.01	200.00	2.00	2.00
2022-02-15 21:48:20.000	378.89	42.11	200.00	200.00	2.00	2.00
2022-02-15 21:51:40.000	380.48	42.55	200.00	200.03	2.00	2.00
2022-02-15 21:55:00.000	367.29	40.88	200.01	200.02	2.00	2.00
2022-02-15 21:58:20.000	381.07	42.33	199.99	200.02	2.00	2.00
2022-02-15 22:01:40.000	372.93	41.38	200.01	200.01	2.00	2.00
2022-02-15 22:05:00.000	377.05	41.96	199.99	200.01	2.00	2.00
2022-02-15 22:08:20.000	369.16	40.86	199.99	199.99	2.00	2.00
2022-02-15 22:11:40.000	382.32	42.17	199.99	200.01	2.00	2.00
2022-02-15 22:15:00.000	369.64	41.26	200.00	200.01	2.00	2.00
2022-02-15 22:18:20.000	377.00	41.79	199.99	200.01	2.00	2.00
2022-02-15 22:21:40.000	371.31	41.07	199.99	199.99	2.00	2.00
2022-02-15 22:25:00.000	367.15	40.80	200.00	200.01	2.00	2.00
2022-02-15 22:28:20.000	372.59	41.48	199.98	199.99	2.00	2.00
2022-02-15 22:31:40.000	376.88	42.03	200.00	200.00	2.00	2.00
2022-02-15 22:35:00.000	379.92	42.35	200.00	200.00	2.00	2.00
2022-02-15 22:38:20.000	376.65	41.71	200.01	200.02	2.00	2.00
2022-02-15 22:41:40.000	377.73	41.91	200.01	200.01	2.00	2.00
2022-02-15 22:45:00.000	375.88	41.73	200.00	200.01	2.00	2.00
2022-02-15 22:48:20.000	372.17	41.11	200.01	199.98	2.00	2.00
2022-02-15 22:51:40.000	380.86	42.11	200.00	199.99	2.00	2.00
2022-02-15 22:55:00.000	384.64	42.67	199.99	200.01	2.00	2.00
2022-02-15 22:58:20.000	372.71	41.25	200.01	200.01	2.00	2.00
2022-02-15 23:01:40.000	380.22	42.33	200.00	200.01	2.00	2.00
2022-02-15 23:05:00.000	382.23	42.33	200.00	200.00	2.00	2.00
2022-02-15 23:08:20.000	372.75	41.42	199.99	199.99	2.00	2.00
2022-02-15 23:11:40.000	383.06	42.56	200.00	200.01	2.00	2.00
2022-02-15 23:15:00.000	374.00	41.71	200.01	200.00	2.00	2.00
2022-02-15 23:18:20.000	370.49	41.31	200.01	200.01	2.00	2.00
2022-02-15 23:21:40.000	366.39	40.64	200.03	200.00	2.00	2.00
2022-02-15 23:25:00.000	373.89	41.50	200.02	200.00	2.00	2.00
2022-02-15 23:28:20.000	366.73	40.57	200.02	200.00	2.00	2.00
2022-02-15 23:31:40.000	376.57	41.88	200.01	199.99	2.00	2.00
2022-02-15 23:35:00.000	386.01	42.70	199.99	200.01	2.00	2.00
2022-02-15 23:38:20.000	376.49	41.93	199.98	200.01	2.00	2.00
2022-02-15 23:41:40.000	375.13	41.60	200.00	199.99	2.00	2.00
2022-02-15 23:45:00.000	383.24	42.67	200.00	200.00	2.00	2.00
2022-02-15 23:48:20.000	376.03	41.81	200.01	200.00	2.00	2.00
2022-02-15 23:51:40.000	374.36	41.81	200.01	199.99	2.00	2.00
2022-02-15 23:55:00.000	379.01	42.05	200.00	200.01	2.00	2.00
2022-02-15 23:58:20.000	364.89	40.48	199.99	199.98	2.00	2.00
2022-02-16 00:01:40.000	375.59	41.75	199.99	199.99	2.00	2.00
2022-02-16 00:05:00.000	367.30	40.79	200.00	200.01	2.00	2.00
2022-02-16 00:08:20.000	379.10	41.95	200.00	200.01	2.00	2.00
2022-02-16 00:11:40.000	359.79	39.85	199.99	199.99	2.00	2.00
2022-02-16 00:15:00.000	376.06	41.69	199.99	200.00	2.00	2.00
2022-02-16 00:18:20.000	364.31	40.56	200.00	200.01	2.00	2.00
2022-02-16 00:21:40.000	372.84	41.51	200.00	200.00	2.00	2.00
2022-02-16 00:25:00.000	376.96	41.86	199.99	199.99	2.00	2.00
2022-02-16 00:28:20.000	382.43	42.40	200.01	200.00	2.00	2.00
2022-02-16 00:31:40.000	382.16	42.34	200.00	200.02	2.00	2.00
2022-02-16 00:35:00.000	374.01	41.40	199.99	200.00	2.00	2.00
2022-02-16 00:38:20.000	371.16	41.52	200.00	199.98	2.00	2.00
2022-02-16 00:41:40.000	377.75	42.04	200.00	200.01	2.00	2.00
2022-02-16 00:45:00.000	381.16	42.35	200.02	199.99	2.00	2.00
2022-02-16 00:48:20.000	375.84	41.68	200.00	200.01	2.00	2.00
2022-02-16 00:51:40.000	376.87	41.97	200.00	200.02	2.00	2.00
2022-02-16 00:55:00.000	375.82	41.69	200.02	200.01	2.00	2.00
2022-02-16 00:58:20.000	378.10	42.18	200.00	199.98	2.00	2.00
2022-02-16 01:01:40.000	369.59	41.30	200.00	200.01	2.00	2.00
2022-02-16 01:05:00.000	368.62	40.98	200.01	200.00	2.00	2.00
2022-02-16 01:08:20.000	370.51	40.82	200.01	200.00	2.00	2.00
2022-02-16 01:11:40.000	369.44	41.08	200.01	200.02	2.00	2.00
2022-02-16 01:15:00.000	375.06	42.06	200.00	200.00	2.00	2.00
2022-02-16 01:18:20.000	375.89	41.74	199.98	200.00	2.00	2.00
2022-02-16 01:21:40.000	373.31	41.51	199.98	200.00	2.00	2.00
2022-02-16 01:25:00.000	359.47	40.08	199.99	199.99	2.00	2.00
2022-02-16 01:28:20.000	364.03	40.39	200.00	200.01	2.00	2.00
2022-02-16 01:31:40.000	356.60	39.74	200.00	200.00	2.00	2.00
2022-02-16 01:35:00.000	364.85	40.67	199.99	199.99	2.00	2.00
2022-02-16 01:38:20.000	377.94	42.24	200.00	200.00	2.00	2.00
2022-02-16 01:41:40.000	378.43	42.10	199.99	200.01	2.00	2.00
2022-02-16 01:45:00.000	385.23	42.48	200.00	200.01	2.00	2.00
2022-02-16 01:48:20.000	366.95	41.06	200.01	200.00	2.00	2.00
2022-02-16 01:51:40.000	382.30	42.53	200.00	199.99	2.00	2.00
2022-02-16 01:55:00.000	384.74	42.72	200.00	200.01	2.00	2.00
2022-02-16 01:58:20.000	385.49	42.67	199.98	200.01	2.00	2.00
2022-02-16 02:01:40.000	371.07	41.05	200.00	200.01	2.00	2.00
2022-02-16 02:05:00.000	369.99	41.14	200.01	199.98	2.00	2.00
2022-02-16 02:08:20.000	371.43	41.43	199.98	199.97	2.00	2.00
2022-02-16 02:11:40.000	393.62	43.71	199.99	199.99	2.00	2.00
2022-02-16 02:15:00.000	382.25	42.17	199.99	200.01	2.00	2.00
2022-02-16 02:18:20.000	373.51	41.67	199.99	200.02	2.00	2.00
2022-02-16 02:21:40.000	388.45	43.24	199.99	200.01	2.00	2.00
2022-02-16 02:25:00.000	384.37	42.75	200.00	200.00	2.00	2.00
2022-02-16 02:28:20.000	371.71	41.16	200.01	200.00	2.00	2.00
2022-02-16 02:31:40.000	383.30	42.68	200.01	200.01	2.00	2.00
2022-02-16 02:35:00.000	352.31	39.43	199.98	200.00	2.00	2.00
2022-02-16 02:38:20.000	363.19	40.21	200.02	200.00	2.00	2.00
2022-02-16 02:41:40.000	369.38	41.19	200.00	200.00	2.00	2.00
2022-02-16 02:45:00.000	376.47	41.86	200.00	200.01	2.00	2.00
2022-02-16 02:48:20.000	384.40	42.45	199.98	199.99	2.00	2.00
2022-02-16 02:51:40.000	381.56	42.78	199.99	200.00	2.00	2.00
2022-02-16 02:55:00.000	376.08	41.90	199.99	200.00	2.00	2.00
2022-02-16 02:58:20.000	384.06	42.57	199.98	200.00	2.00	2.00
2022-02-16 03:01:40.000	384.19	42.35	200.03	199.99	2.00	2.00
2022-02-16 03:05:00.000	382.51	42.79	200.00	199.98	2.00	2.00
2022-02-16 03:08:20.000	370.86	41.08	200.01	200.01	2.00	2.00
2022-02-16 03:11:40.000	376.18	41.83	200.01	200.00	2.00	2.00
2022-02-16 03:15:00.000	372.90	41.70	200.00	200.00	2.00	2.00
2022-02-16 03:18:20.000	377.07	41.97	199.99	199.99	2.00	2.00
2022-02-16 03:21:40.000	372.70	41.28	200.02	200.01	2.00	2.00
2022-02-16 03:25:00.000	367.36	40.78	200.00	200.00	2.00	2.00
2022-02-16 03:28:20.000	361.67	40.24	200.00	199.99	2.00	2.00
2022-02-16 03:31:40.000	384.57	42.89	200.00	200.01	2.00	2.00
2022-02-16 03:35:00.000	373.19	41.34	200.01	200.00	2.00	2.00
2022-02-16 03:38:20.000	377.21	41.70	200.00	199.99	2.00	2.00
2022-02-16 03:41:40.000	384.17	42.33	199.98	200.00	2.00	2.00
2022-02-16 03:45:00.000	380.17	42.50	199.99	200.01	2.00	2.00
2022-02-16 03:48:20.000	373.34	41.85	199.99	200.01	2.00	2.00
2022-02-16 03:51:40.000	376.64	41.43	200.01	200.01	2.00	2.00
2022-02-16 03:55:00.000	369.62	41.44	200.00	200.01	2.00	2.00
2022-02-16 03:58:20.000	362.45	40.16	200.02	199.99	2.00	2.00
2022-02-16 04:01:40.000	369.86	41.26	200.00	200.01	2.00	2.00
2022-02-16 04:05:00.000	367.33	40.67	200.00	199.99	2.00	2.00
2022-02-16 04:08:20.000	373.36	41.34	200.02	200.01	2.00	2.00
2022-02-16 04:11:40.000	371.66	41.32	199.99	200.02	2.00	2.00
2022-02-16 04:15:00.000	372.56	41.30	200.00	199.99	2.00	2.00
2022-02-16 04:18:20.000	381.74	42.25	200.00	200.00	2.00	2.00
2022-02-16 04:21:40.000	369.65	41.21	199.99	200.00	2.00	2.00
2022-02-16 04:25:00.000	371.31	40.81	200.00	200.00	2.00	2.00
2022-02-16 04:28:20.000	372.14	41.40	200.00	200.01	2.00	2.00
2022-02-16 04:31:40.000	381.03	42.18	200.01	200.00	2.00	2.00
2022-02-16 04:35:00.000	371.05	41.28	199.99	200.00	2.00	2.00
2022-02-16 04:38:20.000	370.10	41.25	200.00	200.00	2.00	2.00
2022-02-16 04:41:40.000	390.26	43.10	199.98	200.00	2.00	2.00
2022-02-16 04:45:00.000	375.59	42.03	200.00	200.00	2.00	2.00
2022-02-16 04:48:20.000	375.26	41.62	200.01	200.00	2.00	2.00
2022-02-16 04:51:40.000	392.32	43.36	199.99	199.99	2.00	2.00
2022-02-16 04:55:00.000	394.15	43.86	200.00	200.00	2.00	2.00
2022-02-16 04:58:20.000	376.67	41.59	199.97	200.00	2.00	2.00
2022-02-16 05:01:40.000	376.37	42.25	200.01	200.00	2.00	2.00
2022-02-16 05:05:00.000	370.97	41.17	200.00	199.99	2.00	2.00
2022-02-16 05:08:20.000	374.56	41.50	200.01	200.02	2.00	2.00
2022-02-16 05:11:40.000	372.98	41.66	200.00	200.02	2.00	2.00
2022-02-16 05:15:00.000	372.15	41.57	200.02	200.00	2.00	2.00
2022-02-16 05:18:20.000	372.55	41.65	199.99	200.00	2.00	2.00
2022-02-16 05:21:40.000	376.81	41.91	200.00	199.98	2.00	2.00
2022-02-16 05:25:00.000	368.15	41.02	199.99	200.00	2.00	2.00
2022-02-16 05:28:20.000	383.51	42.39	200.00	200.00	2.00	2.00
2022-02-16 05:31:40.000	384.44	42.59	199.98	199.99	2.00	2.00
2022-02-16 05:35:00.000	385.00	42.81	200.01	199.99	2.00	2.00
2022-02-16 05:38:20.000	363.54	40.29	200.00	199.99	2.00	2.00
2022-02-16 05:41:40.000	376.44	41.76	200.00	200.00	2.00	2.00
2022-02-16 05:45:00.000	370.53	41.16	200.01	200.00	2.00	2.00
2022-02-16 05:48:20.000	392.44	43.69	200.00	200.00	2.00	2.00
2022-02-16 05:51:40.000	371.71	41.26	200.00	200.00	2.00	2.00
2022-02-16 05:55:00.000	369.91	41.05	200.01	200.01	2.00	2.00
2022-02-16 05:58:20.000	373.78	41.45	199.99	200.00	2.00	2.00
2022-02-16 06:01:40.000	379.07	42.10	200.01	200.00	2.00	2.00
2022-02-16 06:05:00.000	370.35	40.95	200.01	200.01	2.00	2.00
2022-02-16 06:08:20.000	382.05	42.78	200.02	200.01	2.00	2.00
2022-02-16 06:11:40.000	379.69	42.18	200.01	200.00	2.00	2.00
2022-02-16 06:15:00.000	371.83	41.08	200.00	200.00	2.00	2.00
2022-02-16 06:18:20.000	379.62	42.36	200.00	199.98	2.00	2.00
2022-02-16 06:21:40.000	361.08	40.19	200.00	200.01	2.00	2.00
2022-02-16 06:25:00.000	367.94	40.94	200.00	199.99	2.00	2.00
2022-02-16 06:28:20.000	371.49	41.39	200.01	199.99	2.00	2.00
2022-02-16 06:31:40.000	394.30	43.83	200.00	200.01	2.00	2.00
2022-02-16 06:35:00.000	374.26	41.79	199.99	200.00	2.00	2.00
2022-02-16 06:38:20.000	356.27	39.57	199.99	199.99	2.00	2.00
2022-02-16 06:41:40.000	379.42	42.23	200.01	200.01	2.00	2.00
2022-02-16 06:45:00.000	373.94	41.39	199.98	200.00	2.00	2.00
2022-02-16 06:48:20.000	376.83	41.95	200.03	200.01	2.00	2.00
2022-02-16 06:51:40.000	366.47	40.46	200.02	200.01	2.00	2.00
2022-02-16 06:55:00.000	368.55	40.81	200.00	200.01	2.00	2.00
2022-02-16 06:58:20.000	374.73	41.71	200.01	200.01	2.00	2.00
2022-02-16 07:01:40.000	373.32	41.67	200.01	200.00	2.00	2.00
2022-02-16 07:05:00.000	377.91	42.10	200.02	200.00	2.00	2.00
2022-02-16 07:08:20.000	374.13	41.43	200.01	200.02	2.00	2.00
2022-02-16 07:11:40.000	372.43	41.21	199.99	199.98	2.00	2.00
2022-02-16 07:15:00.000	379.04	42.06	200.01	200.00	2.00	2.00
2022-02-16 07:18:20.000	371.69	40.99	200.00	200.01	2.00	2.00
2022-02-16 07:21:40.000	382.51	42.13	200.00	200.01	2.00	2.00
2022-02-16 07:25:00.000	377.94	42.00	199.99	199.98	2.00	2.00
2022-02-16 07:28:20.000	397.89	44.31	199.99	200.01	2.00	2.00
2022-02-16 07:31:40.000	371.90	41.53	200.00	200.02	2.00	2.00
2022-02-16 07:35:00.000	368.21	41.22	200.02	200.01	2.00	2.00
2022-02-16 07:38:20.000	375.01	41.12	200.00	199.99	2.00	2.00
2022-02-16 07:41:40.000	376.71	42.08	199.99	200.01	2.00	2.00
2022-02-16 07:45:00.000	372.60	41.95	200.01	200.00	2.00	2.00
2022-02-16 07:48:20.000	361.35	39.94	200.00	200.01	2.00	2.00
2022-02-16 07:51:40.000	380.00	41.93	200.02	200.00	2.00	2.00
2022-02-16 07:55:00.000	359.50	39.66	199.99	199.99	2.00	2.00
2022-02-16 07:58:20.000	367.02	41.00	200.00	199.99	2.00	2.00
2022-02-16 08:01:40.000	371.55	41.37	199.99	199.99	2.00	2.00
2022-02-16 08:05:00.000	391.73	43.16	199.98	200.01	2.00	2.00
2022-02-16 08:08:20.000	362.98	40.78	199.99	200.01	2.00	2.00
2022-02-16 08:11:40.000	374.11	41.52	200.01	199.97	2.00	2.00
2022-02-16 08:15:00.000	372.50	41.40	199.97	199.96	2.00	2.00
2022-02-16 08:18:20.000	372.29	41.47	199.99	199.99	2.00	2.00
2022-02-16 08:21:40.000	382.03	42.59	200.00	200.01	2.00	2.00
2022-02-16 08:25:00.000	351.04	39.41	200.02	200.01	2.00	2.00
2022-02-16 08:28:20.000	362.86	40.63	200.02	199.98	2.00	2.00
2022-02-16 08:31:40.000	363.13	40.34	200.01	200.01	2.00	2.00
2022-02-16 08:35:00.000	364.98	40.05	200.02	199.99	2.00	2.00
2022-02-16 08:38:20.000	339.28	38.12	200.00	199.99	2.00	2.00
2022-02-16 08:41:40.000	348.66	38.52	200.00	199.99	2.00	2.00
2022-02-16 08:45:00.000	329.34	36.37	200.01	200.02	2.00	2.00
2022-02-16 08:48:20.000	343.74	38.26	199.99	200.02	2.00	2.00
2022-02-16 08:51:40.000	358.55	40.19	199.99	200.01	2.00	2.00
2022-02-16 08:55:00.000	364.11	40.95	200.02	200.02	2.00	2.00
2022-02-16 08:58:20.000	359.70	40.05	199.98	199.98	2.00	2.00
2022-02-16 09:01:40.000	375.88	41.72	200.00	199.99	2.00	2.00
2022-02-16 09:05:00.000	371.86	40.83	199.99	200.01	2.00	2.00
2022-02-16 09:08:20.000	389.97	43.32	199.99	200.00	2.00	2.00
2022-02-16 09:11:40.000	352.49	39.40	200.00	199.99	2.00	2.00
2022-02-16 09:15:00.000	369.64	41.46	199.99	200.01	2.00	2.00
2022-02-16 09:18:20.000	372.51	41.65	200.03	200.04	2.00	2.00
2022-02-16 09:21:40.000	384.27	43.08	199.98	200.00	2.00	2.00
2022-02-16 09:25:00.000	369.72	40.95	199.98	199.99	2.00	2.00
2022-02-16 09:28:20.000	385.21	43.02	200.00	200.02	2.00	2.00
2022-02-16 09:31:40.000	381.56	42.25	200.00	200.01	2.00	2.00
2022-02-16 09:35:00.000	396.04	44.03	199.99	200.01	2.00	2.00
2022-02-16 09:38:20.000	357.75	39.44	199.99	200.00	2.00	2.00
2022-02-16 09:41:40.000	359.55	39.64	199.98	200.00	2.00	2.00
2022-02-16 09:45:00.000	388.15	43.50	199.99	200.00	2.00	2.00
2022-02-16 09:48:20.000	354.75	39.52	199.99	200.02	2.00	2.00
2022-02-16 09:51:40.000	370.52	41.31	199.99	199.98	2.00	2.00
2022-02-16 09:55:00.000	379.62	42.38	200.00	200.01	2.00	2.00
2022-02-16 09:58:20.000	379.03	41.58	199.99	200.02	2.00	2.00
2022-02-16 10:01:40.000	372.74	41.78	200.01	200.01	2.00	2.00
2022-02-16 10:05:00.000	370.10	41.39	199.99	199.99	2.00	2.00
2022-02-16 10:08:20.000	390.96	43.20	199.98	200.02	2.00	2.00
2022-02-16 10:11:40.000	403.45	44.79	200.00	200.00	2.00	2.00
2022-02-16 10:15:00.000	356.00	39.89	199.99	199.99	2.00	2.00
2022-02-16 10:18:20.000	369.45	41.04	200.00	200.00	2.00	2.00
2022-02-16 10:21:40.000	365.57	40.62	200.00	199.98	2.00	2.00
2022-02-16 10:25:00.000	387.55	42.83	199.97	199.99	2.00	2.00
2022-02-16 10:28:20.000	411.15	45.80	200.00	200.01	2.00	2.00
2022-02-16 10:31:40.000	403.49	44.86	200.00	199.99	2.00	2.00
2022-02-16 10:35:00.000	406.39	45.18	200.01	200.00	2.00	2.00
2022-02-16 10:38:20.000	437.38	48.37	199.99	199.99	2.00	2.00
2022-02-16 10:41:40.000	424.20	46.83	200.04	200.01	2.00	2.00
2022-02-16 10:45:00.000	390.57	43.46	200.03	200.01	2.00	2.00
2022-02-16 10:48:20.000	378.79	41.99	200.00	200.00	2.00	2.00
2022-02-16 10:51:40.000	382.60	42.44	199.99	199.99	2.00	2.00
2022-02-16 10:55:00.000	359.40	39.95	200.00	199.99	2.00	2.00
2022-02-16 10:58:20.000	372.69	41.24	200.02	199.99	2.00	2.00
